ward,year,NDVI,NDBI,LST,rainfall
187,2016,0.29896221055410666,0.014950428870294566,35.19543337674622,821.4212868213654
188,2016,0.2556872505659936,0.0244359278777068,39.54438492459318,821.4212868213654
189,2016,0.46143501964720707,-0.12922735976705962,37.64820334257537,834.5494729855965
190,2016,0.3557048383067457,0.029371448259806216,39.698602072319076,812.4438779844958
191,2016,0.358104201628544,0.005066094137863538,39.040484790212346,814.9826383590698
192,2016,0.3239530937694203,-0.018371470024310426,39.20681516520844,860.4489088058472
193,2016,0.25819387459186,0.01801207823005861,39.270238393485165,858.1580155364104
194,2016,0.2965791170961277,-0.004111705756628631,37.56223434971004,826.8491408541088
195,2016,0.3143126118991991,-0.010543201178272102,37.264782217504404,796.3038972616196
196,2016,0.38500363619708805,-0.0544625998086176,37.82316341195285,802.8271187745919
197,2016,0.33332811591389766,-0.027594063048253313,36.687817873426695,799.5523739742196
198,2016,0.37697740521825096,-0.003948514492502914,38.376586367245864,777.5543128591775
199,2016,0.37734115513154326,-0.04164545053552558,38.06542733889476,765.3479204773903
200,2016,0.374775213798772,-0.006283632674493031,37.2287079534248,774.4191727623154
15,2016,0.3325983101709284,0.0019513529405922817,36.17845106616926,786.9130905171236
16,2016,0.3545835571250534,0.03021475046494063,37.48979138610177,845.3134083041867
17,2016,0.40017877912512184,0.03839758259419075,39.09973499520609,848.5952018657152
18,2016,0.3785121744610092,-0.016869714794748192,38.154281571348484,846.1177612543107
19,2016,0.36799785585760847,0.0005105470436648491,38.53037187255895,847.8680785894394
20,2016,0.4110825087417751,-0.05742625865245673,36.86943552130757,847.8680785894394
21,2016,0.2592074278774032,0.02133209844166641,39.56960887915041,845.0967428088189
22,2016,0.3728444581761782,0.005572395884380465,39.296527030552966,852.8624606891112
23,2016,0.3571658828489923,0.039487511373491956,39.83749257896713,862.1565118006298
24,2016,0.32901224120169564,0.01252863159165893,39.01944039561871,873.9945483207703
25,2016,0.2771374717667908,0.028128665106706818,37.50072695068485,873.9945483207703
26,2016,0.1973684692265872,0.06720332168824154,37.00216016739434,867.5873792290687
27,2016,0.4198509377034729,-0.02357595823213182,37.52439210765113,854.5116540061103
28,2016,0.5191813640610529,-0.09518032660557031,35.79078503714969,856.501173916985
29,2016,0.3894842364217607,-0.03845775255428744,36.785102400253685,854.6969889890063
30,2016,0.366085661954902,-0.009044264913166098,38.27517881699775,858.739383816719
31,2016,0.3667478994239996,-0.003714293348378527,39.88531756344598,858.739383816719
32,2016,0.2446702896803964,0.04838388537274599,38.07103027538563,873.9945483207703
33,2016,0.3551785595855451,-0.010435816674713775,39.870653699393536,858.739383816719
34,2016,0.32350236434710394,0.0025688414151294756,38.40609206646802,858.739383816719
35,2016,0.23294672582615175,0.05216572613701146,40.09043903888764,858.739383816719
36,2016,0.25094477559082207,0.04538230785461468,40.309810296147944,858.739383816719
37,2016,0.31444370679565165,0.002761041057677336,38.732073349708074,851.6131636608732
38,2016,0.290915465630941,0.020485368070506185,39.91373450458424,847.5410378575325
39,2016,0.20454234164219798,0.06275228860115042,41.1653130145161,847.5410378575325
40,2016,0.2175114648706436,0.06204965440185951,40.818435147199395,847.5410378575325
41,2016,0.20232404379954674,0.056929458810834964,40.64583446113302,847.5410378575325
42,2016,0.198859740704149,0.08992070512205347,41.22484670258978,847.5410378575325
43,2016,0.19899463648675134,0.07247862765630418,40.70979187393037,847.5410378575325
44,2016,0.21914346560866907,0.06655979219745457,40.552344362725,858.739383816719
45,2016,0.2817692387024084,0.029391168304634712,40.49197258234983,890.3520867586136
46,2016,0.29155678269271706,0.02043943736520389,40.51810505696117,854.4809209058681
47,2016,0.24432187684395323,0.039355890273511135,39.75315558665519,851.5998315016429
48,2016,0.1427095161490647,0.12978702196544986,40.52982594761907,857.6880219678084
49,2016,0.20877770141940116,0.08780748904195,40.04212185848824,851.0200038381985
50,2016,0.17633491587085146,0.073082543553312,40.2871241771092,855.1512759402393
51,2016,0.16671749978878442,0.11332013178603205,39.79807341378434,859.7174187898636
52,2016,0.2548652988683382,0.04926589386007363,39.42740788611015,859.7174187898636
53,2016,0.32873200952300086,0.004416225523246669,39.8951432980856,859.7174187898636
54,2016,0.14924393630563554,0.10878005640099396,39.89640946066027,859.7174187898636
55,2016,0.1814824706692619,0.11695112247931064,39.66624937104045,859.7174187898636
56,2016,0.16464631017713796,0.11947673918245559,39.413711798792555,859.7174187898636
57,2016,0.1269604388489405,0.13813214708691227,39.612731188360954,859.7174187898636
58,2016,0.29026941553771046,0.029261362044560795,39.69448184911836,876.0218911262659
59,2016,0.26334102673979487,0.03675304947448009,40.028835422267434,863.4828191655023
60,2016,0.17112330268204926,0.08237675413293907,38.59737128566588,859.9407899985879
61,2016,0.3488007217763162,-0.010941241544264242,40.19325512327939,901.4890176228114
62,2016,0.19883687790170515,0.07969434394912008,40.79297568826904,859.7174187898636
63,2016,0.2523655951326541,0.06393222938994286,41.77915350987657,872.896320104599
64,2016,0.2782726721818467,0.024965010138794055,38.81196259137716,869.0735275130118
65,2016,0.2685178376063017,0.03696000900206949,40.55406498673955,880.7170572206378
66,2016,0.30044824854205604,0.015646405777484194,39.01327235744351,872.6861645263784
67,2016,0.26369704348075107,0.03309385829724286,40.37593348137804,898.2552624940872
68,2016,0.24158085979747063,0.05496981214470767,40.35004192707733,858.739383816719
69,2016,0.35041211381850207,-0.0010729122223410862,39.78533497841715,885.9065504074097
70,2016,0.2818012506497147,0.035485416920733905,40.610987890638775,898.2552624940872
71,2016,0.33157666117957807,0.02056767748839029,39.96941884615541,898.2552624940872
72,2016,0.3174595296704982,0.01418087479011183,40.15785001624283,867.4249875307083
73,2016,0.24113011065085665,0.06450697424994238,41.215141892400354,893.9732798602846
74,2016,0.28533694387126474,0.033874038248665826,39.7338447348392,898.2552624940872
75,2016,0.16772338519371122,0.10478763500185977,41.49133454414181,898.2552624940872
76,2016,0.17151347476100917,0.10781567215272798,41.31905144847341,898.2552624940872
77,2016,0.2467290442248,0.05680153398777246,40.402745694441435,865.222825033324
78,2016,0.17133563778752814,0.10062488722796842,40.84496284721818,898.2552624940872
79,2016,0.3260345618140385,0.017297337182504157,40.6508809251995,873.9945483207703
80,2016,0.27105314689108767,0.04345128850704979,41.413781970641224,873.9945483207703
81,2016,0.2680352256420719,0.05040403268447689,41.33543142703375,873.9945483207703
82,2016,0.31807596170842717,-0.0070888047886151434,39.94745790552074,873.9945483207703
83,2016,0.248998438574386,-0.08959479680502509,37.07374039232294,876.5296358520335
84,2016,0.31723802288895037,0.014575977810463272,42.12831648846976,885.9456752538681
85,2016,0.22446787537074012,-0.0383401445160327,39.05201602382485,885.9456752538681
86,2016,0.3100730356757489,0.032453580189516974,42.491323990745656,885.9456752538681
87,2016,0.20113381997304697,0.07907910486995055,42.695171662647915,885.9456752538681
88,2016,0.24808661665716855,0.04074919708369195,41.14498482718365,885.9456752538681
89,2016,0.31989941083149814,0.006325279218252696,42.395891610177074,885.9456752538681
90,2016,0.28711829005245476,0.026162406399237177,42.07151228715376,885.9456752538681
91,2016,0.2903082532260576,0.03286119576973251,42.569523871691466,885.9456752538681
92,2016,0.25162784145896194,0.04684025440717848,43.04984346608497,885.9456752538681
93,2016,0.259664384822456,0.047549887026436616,42.20310620722129,885.9456752538681
